,user,user_id,location,is_reply_to,reply_id,is_quoted,is_rt,time
6044,TomVdKeybus,47746389,Gingelom,dannyries,358720255,False,False,2020-12-29 16:42:07
6045,Beckz4x,23491269,Hasselt,JeffreyBoon,417168847,False,False,2020-12-29 16:41:57
6046,KerriSama,1267785030,Namur,Renananadesu,2207635884,False,False,2020-12-29 16:41:51
6047,hanneloredupont,1350047328,Brecht,,,False,False,2020-12-29 16:41:17
6048,tournay_marie,1255201109079195650,Dison,Inoxtag,785861451235885056,False,False,2020-12-29 16:41:10
6049,JackyVandecast1,1324290998432878593,Tielt,GambitGj,1338607886293987329,False,False,2020-12-29 16:41:09
6050,MangalaOrland,1335958213552902145,Etterbeek,spicymymy,305000263,False,False,2020-12-29 16:41:09
6051,Beckz4x,23491269,Hasselt,JeffreyBoon,417168847,False,False,2020-12-29 16:41:03
6052,MarijseT,747010740,Ghent,,,False,False,2020-12-29 16:41:03
6053,JanePoels,563000158,Ghent,,,True,False,2020-12-29 16:40:59
6054,trouwschmidt,417752930,Sint-Jans-Molenbeek,,,True,False,2020-12-29 16:40:59
6055,Abtq01,875407046786637829,Antwerp,,,True,False,2020-12-29 16:40:59
6056,petsandpinups,472041827,Merchtem,mata_haring,1254527908883955717,False,False,2020-12-29 16:40:55
6057,gencr19,1608649692,Brussels,,,False,False,2020-12-29 16:40:35
6058,baronjona,1300841490562908160,Mol,drawz_dj,1259402619790987265,False,False,2020-12-29 16:40:10
6059,Kimpy001,277077567,Zoutleeuw,,,False,False,2020-12-29 16:39:59
6060,victorius,9385192,Elsene,,,True,False,2020-12-29 16:39:49
6061,Kimpy001,277077567,Zoutleeuw,Kikondo6972,1325808135961980928,False,False,2020-12-29 16:39:26
6062,DroverYvo,1285614436489854981,Ostend,Otin_Marco,62352071,False,False,2020-12-29 16:39:21
6063,DroverYvo,1285614436489854981,Ostend,Lamo77310302,1326473406548758528,False,False,2020-12-29 16:38:54
6064,FransVerstrepe2,797418720729645060,Bruges,dutchwasa,43932302,False,False,2020-12-29 16:38:45
6065,242Kurt,448371081,Duffel,DCI_James,156739486,False,False,2020-12-29 16:38:35
6066,lode_godderis,1548932894,Louvain,neyts_johan,911308917053038592,False,False,2020-12-29 16:38:34
6067,LuytenCarina,784113198077272064,Herentals,JackMarsman,1187136625,False,False,2020-12-29 16:38:26
6068,Fonzie109,31137394,Bruges,filter_miss,1211425711690379264,False,False,2020-12-29 16:38:23
6069,microrelie,476333069,Walcourt,natahenes,1289131335618113537,False,False,2020-12-29 16:38:18
6070,JackyVandecast1,1324290998432878593,Tielt,Marieke_Luiten,845690381710901248,False,False,2020-12-29 16:38:13
6071,JanePoels,563000158,Ghent,Alois_Sorokin,1699722025,True,False,2020-12-29 16:38:04
6072,nikongodderis,83781884,Anderlecht,karel_be,253458903,False,False,2020-12-29 16:37:56
6073,JackyVandecast1,1324290998432878593,Tielt,Britta_World,1267582159876915201,False,False,2020-12-29 16:37:55
6074,DNewtonC,1896835741,Oudergem,tdempsey100,21601097,False,False,2020-12-29 16:37:30
6075,JackyVandecast1,1324290998432878593,Tielt,JacqWJ,1184723921842642945,False,False,2020-12-29 16:37:28
6076,tinynews_be,29404934,Chièvres,FredBodarwe,57914256,False,False,2020-12-29 16:37:10
6077,veysJ,220006758,Louvain,,,True,False,2020-12-29 16:36:56
6078,BakkerFilip,42413938,Hemiksem,FranckenTheo,951258554,False,False,2020-12-29 16:36:46
6079,BushaliT,1043126744260243457,Zaventem,,,False,False,2020-12-29 16:36:41
6080,JackyVandecast1,1324290998432878593,Tielt,Sandra180920,615491012,False,False,2020-12-29 16:36:38
6081,xendacine,1085542189,Zottegem,xendacine,1085542189,False,False,2020-12-29 16:36:17
6082,MangalaOrland,1335958213552902145,Etterbeek,,,False,False,2020-12-29 16:36:13
6083,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,zakDcasa,1283070514295197702,False,False,2020-12-29 16:36:09
6084,JackyVandecast1,1324290998432878593,Tielt,huisop32,1296423373694803968,False,False,2020-12-29 16:36:08
6085,xendacine,1085542189,Zottegem,Bloodyspasm,440726151,False,False,2020-12-29 16:35:48
6086,Beckz4x,23491269,Hasselt,,,False,False,2020-12-29 16:35:41
6087,dialassotiris,935940798121762816,Sint-Jans-Molenbeek,,,False,False,2020-12-29 16:35:31
6088,FransVerstrepe2,797418720729645060,Bruges,krannoot,337155332,False,False,2020-12-29 16:35:24
6089,robbekurt,848241157968736257,Jabbeke,AlbertdeMunck,228042622,False,False,2020-12-29 16:35:16
6090,JackyVandecast1,1324290998432878593,Tielt,Kleefsstra,64470156,False,False,2020-12-29 16:35:11
6091,JackyVandecast1,1324290998432878593,Tielt,Koffieboontje3,1230094238186188801,False,False,2020-12-29 16:34:49
6092,242Kurt,448371081,Duffel,Broccolise,149095138,False,False,2020-12-29 16:34:17
6093,KarenLiesens,1522298287,Riemst,ZurenBurger,230257298,False,False,2020-12-29 16:33:44
6094,t_mobilis_nl,55241812,Assesse,,,False,False,2020-12-29 16:33:31
6095,veysJ,220006758,Louvain,BogaerTim,1023936624613314560,False,False,2020-12-29 16:33:11
6096,FransVerstrepe2,797418720729645060,Bruges,Jelle290985,260356448,False,False,2020-12-29 16:32:45
6097,VGizaowi,1230766632802217986,Ternat,dridi_anais,1197804679402536960,False,False,2020-12-29 16:32:29
6098,JackyVandecast1,1324290998432878593,Tielt,An20_03,1109814283288887296,False,False,2020-12-29 16:32:16
6099,pjordan_10,267134730,Etterbeek,,,False,False,2020-12-29 16:31:54
6100,Jtahon1,1090916884420145152,De Haan,Widesa,140778015,False,False,2020-12-29 16:31:34
6101,CCoppye,1039590324505653250,Louvain,laflammerouge16,708772298656972800,False,False,2020-12-29 16:31:24
6102,jackeparrock,218901217,Brussels,,,False,False,2020-12-29 16:31:11
6103,Ceceboike,2525627904,Stekene,SimonDSmeets,80912176,False,False,2020-12-29 16:31:09
6104,MunozDiego1,598446612,Herstal,GuillGautier,448013071,False,False,2020-12-29 16:30:46
6105,Mehriban01,304579011,Steenokkerzeel,,,False,False,2020-12-29 16:30:25
6106,DroverYvo,1285614436489854981,Ostend,,,False,False,2020-12-29 16:30:25
6107,charlotte_van_m,885874699061866497,Belgium,,,False,False,2020-12-29 16:30:16
6108,DReiller,331504144,Antwerp,,,False,False,2020-12-29 16:29:54
6109,kristoframon,54538227,Dendermonde,,,False,False,2020-12-29 16:29:50
6110,DroverYvo,1285614436489854981,Ostend,,,False,False,2020-12-29 16:29:39
6111,JKurucova,1878553398,Hasselt,,,False,False,2020-12-29 16:29:17
6112,DeWinte95964196,1147490138538295296,Louvain,glennieeter,220980057,False,False,2020-12-29 16:29:10
6113,JackyVandecast1,1324290998432878593,Tielt,krannoot,337155332,False,False,2020-12-29 16:29:02
6114,RAKADAKABAMBAMI,882856625073258496,Brussels,,,True,False,2020-12-29 16:28:46
6115,PMasscho,2955753616,Hamme,HendrikHou,76373517,False,False,2020-12-29 16:28:38
6116,DeWinte95964196,1147490138538295296,Louvain,Bryan65165100,1159860786732421121,False,False,2020-12-29 16:28:19
6117,Tom_VA_,785131152390688768,Ghent,Tom_VA_,785131152390688768,False,False,2020-12-29 16:28:07
6118,JackyVandecast1,1324290998432878593,Tielt,Aafjes77,541937537,False,False,2020-12-29 16:28:05
6119,verakicken,2910755387,Alveringem,,,True,False,2020-12-29 16:28:03
6120,Tom_VA_,785131152390688768,Ghent,MylanPiron,1105050537605713925,False,False,2020-12-29 16:27:52
6121,DeWinte95964196,1147490138538295296,Louvain,Stieffie,538166960,False,False,2020-12-29 16:27:48
6122,AMcKinlay21,35529175,Rixensart,,,True,False,2020-12-29 16:27:32
6123,axel_ronse,1053868090742792193,Kortrijk,JeremieVaneeckh,555067875,False,False,2020-12-29 16:27:27
6124,JackyVandecast1,1324290998432878593,Tielt,baara_a,2474481766,False,False,2020-12-29 16:27:16
6125,DeWinte95964196,1147490138538295296,Louvain,glennieeter,220980057,False,False,2020-12-29 16:27:12
6126,MangalaOrland,1335958213552902145,Etterbeek,chloekitembo,142738029,False,False,2020-12-29 16:27:06
6127,Donniwilliam,92546616,Waremme,VOOetvous,4329486375,False,False,2020-12-29 16:26:54
6128,JackyVandecast1,1324290998432878593,Tielt,j_flamingo,524257346,False,False,2020-12-29 16:26:46
6129,MarijseT,747010740,Ghent,LivyLaroy,415765994,False,False,2020-12-29 16:26:41
6130,ThankGodForHops,2219993732,Antwerp,,,False,False,2020-12-29 16:26:41
6131,DeWinte95964196,1147490138538295296,Louvain,Bryan65165100,1159860786732421121,False,False,2020-12-29 16:26:23
6132,AnniqueVantorre,391339553,Heusden-Zolder,,,True,False,2020-12-29 16:26:11
6133,PiotrMichalsk10,1063299487,Elsene,kosik_md,737009122344882176,False,False,2020-12-29 16:26:09
6134,MangalaOrland,1335958213552902145,Etterbeek,spicymymy,305000263,False,False,2020-12-29 16:25:58
6135,Marijke04,25978442,Antwerp,,,False,False,2020-12-29 16:25:51
6136,MartijnK,15519795,Sint-Joost-ten-Node,mostreytom,3381762623,False,False,2020-12-29 16:25:36
6137,noel_delabye,1095502248673792001,Bilzen,torfsrik,144113649,False,False,2020-12-29 16:25:33
6138,Tomhndrx,142808662,Grobbendonk,,,False,False,2020-12-29 16:25:32
6139,tmj_bel_sales,38590535,Geel,,,False,False,2020-12-29 16:25:30
6140,MergenerUwe,1151446193655996417,Malmedy,,,True,False,2020-12-29 16:25:06
6141,wardmarkey,1032894392,Staden,BramVandromme,110724161,False,False,2020-12-29 16:25:04
6142,FransVerstrepe2,797418720729645060,Bruges,CosijnsPaul,1886344766,False,False,2020-12-29 16:25:03
6143,PMasscho,2955753616,Hamme,geertjacobs1,313543094,False,False,2020-12-29 16:24:42
6144,JackyVandecast1,1324290998432878593,Tielt,Firefli32047251,1109579759833485312,False,False,2020-12-29 16:24:35
6145,MartijnK,15519795,Sint-Joost-ten-Node,timgats,2325940202,False,False,2020-12-29 16:24:34
6146,aylanaydogmus,1335028783045337094,Genk,,,True,False,2020-12-29 16:24:21
6147,trouwschmidt,417752930,Sint-Jans-Molenbeek,,,True,False,2020-12-29 16:24:18
6148,SFischer_EU,1226113371482808321,Brussels,,,False,False,2020-12-29 16:24:16
6149,JackyVandecast1,1324290998432878593,Tielt,Noor0000l,1145644425613324288,False,False,2020-12-29 16:23:52
6150,AntoineTifine,433493058,Etterbeek,Alex_Le_Vert,30441142,False,False,2020-12-29 16:23:46
6151,noel_delabye,1095502248673792001,Bilzen,torfsrik,144113649,False,False,2020-12-29 16:23:44
6152,FransVerstrepe2,797418720729645060,Bruges,Bogiemens,1176662150,False,False,2020-12-29 16:23:21
6153,JackyVandecast1,1324290998432878593,Tielt,lotke123,1336001183144697859,False,False,2020-12-29 16:23:18
6154,JackyVandecast1,1324290998432878593,Tielt,Koffieboontje3,1230094238186188801,False,False,2020-12-29 16:22:31
6155,wardmarkey,1032894392,Staden,Ievaajj,295093419,False,False,2020-12-29 16:22:19
6156,FransVerstrepe2,797418720729645060,Bruges,ArjenCornelisse,463726387,False,False,2020-12-29 16:22:14
6157,JackyVandecast1,1324290998432878593,Tielt,lotke123,1336001183144697859,False,False,2020-12-29 16:21:28
6158,MergenerUwe,1151446193655996417,Malmedy,HeikoMaas,24158261,True,False,2020-12-29 16:21:12
6159,SrslyOlitz,107503845,Antwerp,,,True,False,2020-12-29 16:21:02
6160,PiotrMichalsk10,1063299487,Elsene,tvp_info,47295451,False,False,2020-12-29 16:20:20
6161,FransVerstrepe2,797418720729645060,Bruges,fmeeus1,1097604024591925248,False,False,2020-12-29 16:20:06
6162,MartijnK,15519795,Sint-Joost-ten-Node,timgats,2325940202,False,False,2020-12-29 16:19:53
6163,adrianaal69,795344324506554369,Wellen,,,False,False,2020-12-29 16:19:36
6164,kufikiria,845276010,Antwerp,kufikiria,845276010,False,False,2020-12-29 16:19:30
6165,MamadouEnal,943415562478280704,Oudenburg,dewlanna,20677076,False,False,2020-12-29 16:19:24
6166,JumpMaaan,3306136005,Brussels,,,False,False,2020-12-29 16:18:57
6167,JackyVandecast1,1324290998432878593,Tielt,AndreaZuiverC,161658084,False,False,2020-12-29 16:18:53
6168,FransVerstrepe2,797418720729645060,Bruges,jannybloemendal,2162320097,False,False,2020-12-29 16:18:50
6169,JonTheGold,295970255,Antwerp,,,True,False,2020-12-29 16:18:50
6170,LuytenCarina,784113198077272064,Herentals,FlemishGreen,953567065381752833,False,False,2020-12-29 16:18:30
6171,FransVerstrepe2,797418720729645060,Bruges,ArjenCornelisse,463726387,False,False,2020-12-29 16:17:44
6172,MarijseT,747010740,Ghent,MarijseT,747010740,False,False,2020-12-29 16:17:34
6173,JonTheGold,295970255,Antwerp,,,True,False,2020-12-29 16:17:25
6174,JumpMaaan,3306136005,Brussels,sefekese,3120572084,False,False,2020-12-29 16:17:22
6175,tinynews_be,29404934,Chièvres,RTBFinfo,14163474,False,False,2020-12-29 16:17:20
6176,kufikiria,845276010,Antwerp,NicoRobertazzo,167019587,False,False,2020-12-29 16:16:53
6177,JackyVandecast1,1324290998432878593,Tielt,lotke123,1336001183144697859,False,False,2020-12-29 16:16:51
6178,MarijseT,747010740,Ghent,,,False,False,2020-12-29 16:16:30
6179,FransVerstrepe2,797418720729645060,Bruges,Bogiemens,1176662150,False,False,2020-12-29 16:16:08
6180,JackyVandecast1,1324290998432878593,Tielt,Innpeetersgmai1,1282423799732998144,False,False,2020-12-29 16:15:59
6181,LuytenCarina,784113198077272064,Herentals,henkdv,259705867,False,False,2020-12-29 16:15:55
6182,federicabianchi,14743741,Sint-Lambrechts-Woluwe,,,True,False,2020-12-29 16:15:49
6183,robbekurt,848241157968736257,Jabbeke,AlbertdeMunck,228042622,False,False,2020-12-29 16:15:32
6184,PiotrMichalsk10,1063299487,Elsene,michaljadczak,16652357,False,False,2020-12-29 16:15:30
6185,gstarbe,337268385,Antwerp,,,False,False,2020-12-29 16:15:20
6186,JackyVandecast1,1324290998432878593,Tielt,Noor0000l,1145644425613324288,False,False,2020-12-29 16:15:08
6187,pitwo_navarro,766196472,Boom,arcanadelosrios,2986891084,False,False,2020-12-29 16:14:42
6188,ErrantStrategry,2229848017,Zaventem,,,False,False,2020-12-29 16:14:40
6189,JackyVandecast1,1324290998432878593,Tielt,AnitaKuipers5,859443830516482048,False,False,2020-12-29 16:14:30
6190,robbekurt,848241157968736257,Jabbeke,Bilabietje,524782046,False,False,2020-12-29 16:14:14
6191,kufikiria,845276010,Antwerp,morenista_43,1295840728363479047,False,False,2020-12-29 16:14:07
6192,LuytenCarina,784113198077272064,Herentals,henkdv,259705867,False,False,2020-12-29 16:14:01
6193,docyvan,962072212403494913,Sint-Lievens-Houtem,radio1be,34554377,False,False,2020-12-29 16:13:48
6194,SenaYuruk,1125532054446379008,Ghent,,,False,False,2020-12-29 16:13:37
6195,JackyVandecast1,1324290998432878593,Tielt,lotke123,1336001183144697859,False,False,2020-12-29 16:13:19
6196,Cygie,28323679,Sint-Niklaas,,,False,False,2020-12-29 16:13:01
6197,Tarheel1311,1119995208,Kapellen,Tralalaboemsasa,44235105,False,False,2020-12-29 16:12:54
6198,JodyBau,161744035,Westland Shopping Center,,,False,False,2020-12-29 16:12:47
6199,tinynews_be,29404934,Chièvres,FredBodarwe,57914256,False,False,2020-12-29 16:12:33
6200,meinertttt,127246601,Blankenberge,devolksjury,925018703325954049,True,False,2020-12-29 16:12:15
6201,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:12:07
6202,ElloHaikkinen,1224091027700690946,Liege,,,False,False,2020-12-29 16:12:05
6203,Ellenvanloy,2243509733,Genk,,,False,False,2020-12-29 16:12:04
6204,GGabylowskyi,1126862917373169664,Brussels,,,True,False,2020-12-29 16:11:57
6205,boecksken,463170780,Wichelen,PrPlzr,43902573,False,False,2020-12-29 16:11:54
6206,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:11:51
6207,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:11:38
6208,JackyVandecast1,1324290998432878593,Tielt,Innpeetersgmai1,1282423799732998144,False,False,2020-12-29 16:11:27
6209,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:11:25
6210,tinynews_be,29404934,Chièvres,kvcpl,957260221,False,False,2020-12-29 16:11:17
6211,b_eventic,129883884,Herent,GeertNoels,26088207,False,False,2020-12-29 16:11:12
6212,colonna66382942,935593196565991424,Charleroi,,,False,False,2020-12-29 16:11:02
6213,LoredanaViane,512391110,Wevelgem,,,True,False,2020-12-29 16:11:02
6214,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:10:56
6215,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:10:29
6216,JackyVandecast1,1324290998432878593,Tielt,AnitaKuipers5,859443830516482048,False,False,2020-12-29 16:10:25
6217,snicoll,14500641,Liege,rotnroll666,1863311,False,False,2020-12-29 16:10:13
6218,docyvan,962072212403494913,Sint-Lievens-Houtem,JessNyrob,2811953917,False,False,2020-12-29 16:10:00
6219,JackyVandecast1,1324290998432878593,Tielt,AndreaZuiverC,161658084,False,False,2020-12-29 16:09:49
6220,mangazoldick,1336024546831380480,Braine-le-Château,,,False,False,2020-12-29 16:09:47
6221,Fricozoid,585564265,Ypres,,,False,False,2020-12-29 16:09:43
6222,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:09:36
6223,Redblaster,93405530,Sint-Gillis,AdrianoG89,1234918691009155073,False,False,2020-12-29 16:09:11
6224,patplacentino,16831791,Braine-l'Alleud,DonaldJTrumpJr,39344374,False,False,2020-12-29 16:09:07
6225,242Kurt,448371081,Duffel,permabear_pl,469624176,False,False,2020-12-29 16:09:07
6226,ver_meir,113602524,Sint-Agatha-Berchem,,,False,False,2020-12-29 16:09:03
6227,mangazoldick,1336024546831380480,Braine-le-Château,,,False,False,2020-12-29 16:09:03
6228,AnTongeren,138673391,Tongeren,,,True,False,2020-12-29 16:08:49
6229,JackyVandecast1,1324290998432878593,Tielt,annekerocks,199624058,False,False,2020-12-29 16:08:40
6230,NeleBille,2850154128,Ypres,JensLem,155221814,False,False,2020-12-29 16:08:25
6231,CindyDslr,381088479,Braine-le-Comte,,,False,False,2020-12-29 16:08:06
6232,KarlVanlouwe,226604470,Brussels,NicolasBouteca,145556025,False,False,2020-12-29 16:08:05
6233,JumpMaaan,3306136005,Brussels,,,True,False,2020-12-29 16:08:03
6234,trouwschmidt,417752930,Sint-Jans-Molenbeek,,,True,False,2020-12-29 16:07:57
6235,debananenschil,11096812,Louvain,VermeylenS,394247123,False,False,2020-12-29 16:07:53
6236,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:07:38
6237,tinynews_be,29404934,Chièvres,le_Parisien,38142665,False,False,2020-12-29 16:07:37
6238,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:06:54
6239,JackyVandecast1,1324290998432878593,Tielt,Noor0000l,1145644425613324288,False,False,2020-12-29 16:06:51
6240,Bilabietje,524782046,Roeselare,robbekurt,848241157968736257,False,False,2020-12-29 16:06:41
6241,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:06:32
6242,JackyVandecast1,1324290998432878593,Tielt,Gewoon_Con,936893661932957697,False,False,2020-12-29 16:06:21
6243,naaktzonner,1301168361536135173,Antwerp,,,False,False,2020-12-29 16:06:13
6244,seifyuu,1224465603865600000,Brussels,,,False,False,2020-12-29 16:05:58
6245,242Kurt,448371081,Duffel,,,False,False,2020-12-29 16:05:51
6246,susanvirtanen,975983812722208769,Liege,RosiAvento,177712278,False,False,2020-12-29 16:05:38
6247,ToddBuell,461294085,Sint-Lambrechts-Woluwe,,,False,False,2020-12-29 16:05:38
6248,_tnsb,1136728126279602176,Vilvoorde,Bri4be,1107791776142766081,False,False,2020-12-29 16:05:38
6249,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:05:36
6250,DirkLambrechts3,1044982540589813761,Laakdal,fmeeus1,1097604024591925248,False,False,2020-12-29 16:05:12
6251,JumpMaaan,3306136005,Brussels,,,False,False,2020-12-29 16:05:07
6252,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:05:06
6253,tinynews_be,29404934,Chièvres,Julacour91,1321439521079177219,False,False,2020-12-29 16:04:41
6254,RealNiffuHours,890863989474959360,Westerlo,,,False,False,2020-12-29 16:04:11
6255,Tom_VA_,785131152390688768,Ghent,,,True,False,2020-12-29 16:03:44
6256,PerdieusWim,816723639869603840,Louvain,HairyChicks,2209241791,False,False,2020-12-29 16:03:41
6257,FransVerstrepe2,797418720729645060,Bruges,tomvandenbulcke,51371853,False,False,2020-12-29 16:02:42
